10000 100000
164 273 48
598 1625 22
8823 9099 79
8135 4005 7
3254 9847 96
3788 3296 85
8827 4798 60
9670 6234 37
945 5604 60
4427 577 57
41 2239 68
3931 6101 67
3367 2067 44
1131 2752 3
8025 9740 90
7384 388 89
9157 9868 80
2641 2241 99
5933 1119 43
3765 5025 6
672 7027 31
6115 2089 6
960 6638 2
9620 4913 32
9980 6849 87
9533 5211 26
707 101 66
2659 7088 28
7955 5989 4
1355 7695 17
5238 4042 59
6161 7243 38
5273 8984 72
3491 7017 5
6770 7332 5
9067 2173 61
2716 6627 81
7704 4598 12
3193 8615 4
9196 7477 68
9405 6187 29
7365 5787 70
9059 3405 34
5449 1215 95
92 7480 97
370 9929 15
8482 686 80
870 9054 87
9636 8439 53
8465 5344 86
2798 2860 76
1557 9042 90
5660 5811 8
2551 2666 3
7874 2804 67
3164 8076 27
7728 1681 64
1989 69 86
253 7194 90
7870 4020 19
5065 42 62
9181 7012 56
1388 3922 45
4481 1110 85
814 4538 45
3040 4024 80
4980 5525 9
6479 8615 96
7571 1229 52
6158 9435 66
8459 8887 23
5166 9929 79
3642 7458 9
3714 5823 73
5261 6730 34
9124 3197 90
8131 5220 1
1095 4339 41
1100 789 63
6310 5326 5
3314 8033 10
3624 7850 45
448 2642 95
8349 4940 7
2662 243 64
4544 5598 18
4047 5711 41
942 7249 87
3865 9553 78
3468 9645 60
4295 5120 85
7712 7333 70
8414 3903 62
6388 5635 3
8470 8973 53
3119 5644 25
2655 3317 8
5860 5421 30
6563 7202 74
678 7091 99
4487 2904 72
5700 6043 62
1674 9239 38
9813 944 83
8097 2497 95
8248 4047 54
98 6525 65
4369 9327 62
4139 881 13
9460 8385 43
1178 1055 4
5298 2089 66
6765 143 12
5976 2918 42
7505 8943 15
9357 4123 35
1789 6664 31
6805 3232 17
2557 8631 54
6470 3327 15
3070 1023 10
9126 3297 14
9242 3065 4
1063 4218 45
3955 7608 26
6853 1891 10
2699 5927 16
635 6269 31
9048 1931 85
8765 9933 5
2471 9818 54
6710 5096 39
4123 6758 96
6597 405 2
2781 5725 77
5543 3665 22
8011 3409 40
7671 7109 94
4249 2110 49
12 7891 30
4793 9885 54
1955 7781 6
9536 8085 22
5625 1639 79
8116 3638 5
8170 4356 96
6768 5236 100
2435 6430 38
3200 4908 15
2261 4892 93
7616 7108 38
1231 6721 56
5809 467 91
4995 9334 77
5607 4311 36
2542 5849 78
5854 9204 99
6461 633 7
8441 6147 89
1160 4235 78
493 7130 61
7356 5013 52
6830 2106 98
9984 3168 86
9730 525 47
8735 3162 65
6663 7235 69
5599 8720 21
5523 6053 41
9628 564 45
9039 4468 93
5375 539 72
12 2438 15
7533 714 90
3333 5577 14
5043 5177 90
2975 5105 67
5225 4951 5
6392 4181 89
4808 5141 77
5696 4033 72
8095 3521 89
6255 9743 30
5952 6268 81
7657 8149 15
150 8794 43
7501 6670 55
4810 4858 12
8419 3579 51
7171 8329 79
8120 5723 36
2983 5619 37
878 7755 91
9017 1007 43
7688 626 22
4379 5374 36
1347 3890 61
2542 7799 79
1092 4104 24
5223 3419 62
9353 4380 56
5771 8918 53
8112 8537 86
6322 9163 82
1705 5190 91
779 7346 84
7445 9763 68
7703 7898 20
3846 9211 77
2248 6385 40
4292 8424 93
7146 4791 70
9696 3962 72
5499 691 28
9910 1240 59
8142 1469 52
6571 6705 69
5094 2917 20
6138 1389 71
1634 6211 98
7300 549 25
4379 1626 20
6047 1421 48
4633 6269 22
2908 7380 13
4730 5844 64
9461 8605 2
13 5509 5
8556 436 3
246 6952 55
1593 6986 98
2465 9868 13
6660 4128 34
2786 956 29
1387 7651 53
3030 9809 28
8840 5589 75
4023 1667 25
2801 4043 92
3126 4638 76
1272 5786 89
8249 7096 92
6707 7728 77
1832 7506 68
5254 844 51
4553 3040 3
4421 5589 13
6161 4278 87
880 2581 50
1869 5596 91
9047 7917 86
7424 1034 22
192 6275 83
1912 3042 17
48 4100 14
4424 6763 79
5208 5396 30
5177 9291 94
5354 2147 54
5796 118 45
5140 5755 6
7764 7443 46
1193 3606 3
1626 4625 92
9013 4449 88
8828 587 37
9670 4273 79
657 7045 80
7983 4395 49
4639 1371 50
7067 5316 30
9203 9697 88
4059 1236 1
9922 4221 89
7129 2385 40
7489 2162 92
4494 3194 85
897 4644 37
3912 1308 19
2045 2400 26
9704 6419 99
7332 8983 8
4729 3082 86
5584 8765 99
622 4965 43
4229 8143 4
1153 2487 9
1030 5546 6
6487 9170 94
337 9419 69
7472 3778 41
4789 7267 5
3881 1855 48
1927 3072 16
2862 5114 64
9400 3308 71
2740 5074 96
5926 1224 95
3029 6191 89
1892 5828 67
944 2196 44
9691 8553 82
6170 2659 94
314 4353 61
6514 4020 1
3960 431 43
5176 9222 24
6769 4457 49
4554 493 73
3220 4879 97
7967 4802 100
8689 9811 72
1468 9028 55
3167 7884 39
8501 7439 64
7797 8082 53
3145 8210 71
8020 8664 88
5369 5497 84
1381 1088 10
3676 4128 53
7195 7188 67
7336 6182 57
1773 7132 6
2885 3670 46
9682 4568 25
489 5890 91
1729 9440 41
1587 1525 68
3085 8274 3
1342 5139 40
1613 8522 71
8206 5846 13
8485 7763 99
9967 4217 43
8397 7712 39
965 5875 70
7780 1291 21
5155 5260 1
4124 8440 29
3270 6834 17
2602 1566 33
1559 1087 6
8427 8149 84
4073 461 17
6923 117 14
4959 750 96
8019 9048 73
9606 4685 84
5129 3895 63
8708 1477 77
3089 1096 20
7202 1539 5
7750 6824 38
1884 5051 4
9673 2866 85
4030 120 64
9373 2159 93
3204 2878 28
8089 7721 48
770 264 55
8579 1511 15
8005 1279 83
5428 2864 42
7539 6833 59
68 7699 16
9175 3635 6
2751 4497 31
2644 115 38
2397 1183 5
1162 7977 66
6030 4518 13
9654 9891 12
4668 3273 32
4726 1567 38
8131 9440 36
7608 541 99
4512 841 14
7875 3425 40
5076 9176 75
4422 9177 46
8329 1479 74
1662 7195 83
8474 2926 92
5804 3883 2
8110 9032 48
444 254 37
9007 6922 91
7411 9028 63
6666 1106 98
9187 2258 28
1927 1181 34
1293 6394 53
25 4803 24
7191 3416 91
1711 2615 61
4360 8303 39
7335 2276 89
1064 10000 68
6987 4995 78
9261 9016 36
2108 417 90
2072 7096 64
2140 8133 20
4482 7631 84
1382 8882 91
8248 9953 96
1405 4003 75
6191 278 59
3598 8909 76
3709 556 95
6389 2126 6
4611 9276 16
1050 3824 42
60 7034 89
5520 8721 54
1993 9310 49
1849 8392 100
2335 3609 64
1676 5697 17
283 3953 48
2020 8525 69
5427 7297 63
2371 2431 86
8437 6474 72
9585 5098 81
2674 6348 50
2212 3602 98
3343 4194 71
2845 6251 84
895 3057 46
6348 3086 27
9203 3636 88
9145 6035 40
2048 8624 69
5109 9590 97
9903 3195 60
5211 2039 2
4812 3631 49
9997 4867 66
4433 6334 17
6491 8730 7
1408 5807 29
7667 6898 38
220 4728 70
9886 5477 85
807 3243 77
2319 6208 93
3470 5700 78
9580 4516 36
3457 3651 77
986 5624 52
3045 1647 18
2288 933 44
2809 131 22
4924 3278 19
8876 3789 21
3728 2294 44
1251 6090 89
3397 6075 96
8009 4878 26
8277 6851 10
4106 3263 65
7558 2170 19
6021 1809 24
3498 7241 97
3972 492 77
8062 1470 93
3564 4708 13
8321 2548 63
4342 1057 22
2030 8729 77
5355 6916 59
2456 2462 46
2124 3048 85
4696 5382 31
6897 5227 51
7857 1465 27
6387 1575 2
5543 6622 83
8758 6631 5
1041 7764 15
2423 9567 25
3068 4146 69
3108 6103 25
3261 2753 42
2730 450 36
2655 6181 15
5567 725 47
4286 5719 31
5362 4129 35
4047 1682 38
4547 2703 22
2498 5941 25
3761 13 2
6452 1125 13
2564 7301 5
7736 8200 84
1584 4323 55
5157 3519 82
4437 5979 93
424 5267 34
6273 7659 72
4313 5748 88
4526 4648 55
9450 9099 86
4609 6280 9
2872 2011 98
4513 5115 45
9040 7373 5
1871 7172 72
6308 1107 13
3518 39 27
6465 764 62
9292 7077 47
8860 5365 97
6474 6175 6
3556 6231 29
5574 7113 75
8493 7663 41
1021 8150 82
3836 8789 45
8099 8043 82
4473 4070 52
543 3902 33
8107 9892 58
7600 1000 80
5457 2582 5
8908 7441 91
6149 3001 68
3833 4540 93
8821 8468 42
98 5556 32
6619 3322 42
5351 5189 32
347 1669 89
1097 3153 82
8735 3945 38
4429 9905 69
7274 8139 98
3761 125 80
1036 1490 93
7557 8796 45
6661 2905 96
3171 1116 82
7656 3973 8
6058 8177 62
592 4902 24
7171 6450 93
132 4277 1
9500 3869 80
5895 5840 100
8337 1062 87
7676 5168 78
5688 2458 74
655 6387 8
2617 484 9
2537 6063 32
6924 938 61
3342 1162 69
5503 7064 62
3305 752 46
4402 1508 75
8367 5331 44
6982 1747 36
1243 9425 79
1228 7965 37
8901 842 37
6038 6422 63
428 7423 90
8763 3846 25
6653 974 80
3336 92 65
4648 9011 19
3416 7757 37
6895 1938 99
676 8135 97
1696 432 100
4277 9732 92
5605 3733 29
3906 3178 37
297 3190 14
3212 8479 98
4597 5866 42
1144 4637 18
7346 5787 78
4006 6696 18
1857 2119 43
7175 3024 69
9785 406 22
404 5437 18
7494 4942 14
6189 4797 97
387 1490 100
2096 1825 65
2809 9036 80
2968 8281 26
4406 5663 56
4173 1085 58
7105 77 90
9192 1800 2
9584 2094 61
8841 5488 13
138 7737 27
6960 4290 17
1874 2863 68
426 149 88
8196 4195 57
8783 2753 17
3928 2784 84
3992 3536 94
8299 9975 43
4974 9122 18
8540 1117 67
9796 9932 60
1298 6283 9
5200 2781 28
2002 3470 32
6009 6169 46
8579 3505 90
2153 993 14
4176 6587 7
7176 97 22
388 417 77
6111 226 39
8401 7655 35
2773 2160 39
4135 4087 48
5615 12 95
1151 5041 59
4803 5306 19
2699 2709 100
2658 5165 12
2361 1707 60
2472 9455 80
7671 416 7
1062 6963 15
95 2720 16
9293 7760 86
5110 3495 21
9373 1991 11
1695 3084 88
1668 6920 93
6437 763 42
3493 3408 93
6731 1803 3
5507 6672 80
2589 9430 60
7455 4099 71
9306 7807 17
7516 224 24
3621 4056 67
6151 2336 29
4776 2305 93
6819 4562 68
4507 5007 85
267 2962 17
6165 7695 25
9386 6833 44
6668 999 93
5687 7354 48
8923 8217 22
482 9651 27
4310 1491 96
3854 2311 20
5550 7092 24
430 7721 60
5644 3643 91
7340 5074 15
9566 304 49
3805 1839 96
1679 3703 32
6004 7302 71
2444 6989 61
4975 4114 58
3808 9911 74
5529 7970 28
9519 2315 23
4550 3026 26
550 8480 21
8053 4289 84
1815 4156 66
2835 8024 77
1760 6150 62
7283 3587 9
8714 7610 26
8459 1040 43
7926 7275 5
7823 8344 50
2127 375 41
7240 2225 99
2062 4254 41
8035 5965 2
1242 3717 41
7000 1009 22
2738 8247 89
4527 3005 76
5467 6654 60
7491 5877 27
2712 2121 14
3721 63 55
7560 3815 99
3354 3499 64
316 9948 19
7768 3652 45
2751 8828 2
8903 2357 35
7129 5773 33
4282 4728 3
572 4763 58
2051 9953 96
556 8816 32
4593 8538 8
9286 3041 56
9408 468 6
6104 6402 45
7606 6394 3
353 9838 85
9749 6193 98
6524 8139 66
4929 5426 32
3745 873 18
7031 523 99
6549 187 32
8229 8314 50
2531 1404 31
686 1882 17
2701 9092 16
2441 9974 47
8992 7068 4
4283 7720 37
6140 1200 16
1477 6424 90
5184 807 52
3676 5835 78
7417 2911 30
6397 8601 87
4062 9225 46
9552 5543 22
5978 904 34
210 1312 38
2532 2692 51
2132 9705 23
2041 7714 8
5072 2547 99
3979 8310 82
4038 6996 76
612 1200 50
514 2022 49
5741 2118 61
8260 1705 94
7438 7706 96
4292 3999 43
5792 9456 72
3455 1460 1
3947 6206 42
7438 3584 35
2177 6594 89
578 725 78
7896 8276 5
9803 8594 5
8812 7653 29
5698 7551 52
1406 7952 40
8952 5683 32
6056 4560 93
176 7951 4
2170 7920 16
557 7027 19
7386 3482 79
6477 2284 81
3315 2758 85
2377 7307 82
5849 3516 49
3475 6403 19
7363 8256 43
7683 769 77
7081 8259 79
9892 344 33
209 4383 17
9576 346 29
7331 4710 1
1223 1336 98
3809 78 49
9705 1821 7
3014 7683 55
6244 6410 94
9296 2660 30
344 6379 7
6378 3522 1
4608 1952 16
7006 1370 23
3074 2896 41
416 1177 38
5560 5582 11
9352 8279 28
8738 6133 41
1621 9508 26
7428 8110 89
646 1871 14
4197 4023 94
6976 822 46
4444 951 16
8465 1628 58
887 1804 93
8571 6836 43
4055 7276 100
5724 8014 13
498 213 52
8885 7667 62
4595 5441 6
7418 5569 92
7955 9997 27
5521 5976 64
2950 7827 45
6900 195 35
6137 1486 51
5577 6372 55
9449 4702 38
1554 5851 88
2896 9054 98
9792 4057 13
7212 7029 71
8526 4108 8
7155 5165 52
8645 2623 55
7547 6634 100
1802 4462 11
9498 2232 47
9296 8972 26
5044 9014 41
1116 5316 33
3443 176 72
7938 5427 75
7290 1476 29
6795 2409 5
2582 5148 2
4096 1524 78
7085 2372 67
6528 9079 7
6789 2254 50
7215 9622 86
1029 600 42
6311 4780 20
6996 2992 87
6496 8587 49
9398 2080 73
9658 3378 48
9889 2127 71
6728 5818 81
1225 240 11
9087 3356 18
75 8315 74
138 3126 43
5237 9577 2
7589 581 90
1694 6483 75
5020 4330 10
9852 4839 82
5605 2124 63
167 2250 98
5940 5392 85
9440 5256 71
8356 6616 99
8575 4634 53
3678 5408 26
6933 1577 7
4044 1769 47
3186 1064 27
6780 2853 73
6845 259 61
1057 6072 12
9781 2846 30
5771 4143 67
6368 267 17
4315 8696 96
925 6786 96
2984 7806 56
3778 3347 67
2228 902 23
9974 4464 85
8231 7597 81
4766 8341 64
4644 7630 41
5653 3308 99
7895 6511 20
8024 4096 14
7814 7914 54
5723 606 75
8402 1459 83
3092 7929 66
8531 4002 25
4413 1133 78
4928 8952 42
5633 6579 6
4601 885 74
8866 9989 43
5642 8236 17
7058 3859 32
5462 6648 21
6059 7846 51
1143 3176 31
9465 70 31
6764 2823 24
3149 3635 30
4289 605 100
3105 2744 98
5601 4049 82
5823 8336 92
8700 2155 11
8949 461 38
1210 4231 83
6137 3276 40
2720 9529 17
6101 201 24
4466 9929 42
7620 8326 100
1995 9263 5
6904 54 1
6225 7997 25
455 6570 94
9753 7955 37
3903 7465 35
3665 7011 32
680 7411 50
2387 72 84
6724 1623 60
4768 687 31
7684 4051 69
1525 7436 21
1997 4753 45
1713 2455 90
8955 2 58
8755 6323 43
8971 8282 53
7745 2550 32
2894 1789 86
1050 9195 82
3147 6334 8
7386 1283 86
7416 5880 15
4948 5362 29
5806 9627 90
8795 9310 84
9090 3877 82
575 2508 12
8951 585 9
8528 2585 9
9068 5145 100
6849 7278 5
9247 6355 53
8024 1866 88
2724 2933 60
1351 4740 60
3918 1977 57
7934 9817 2
82 2099 14
1014 5927 25
8356 6478 24
1479 9958 26
9522 5040 65
9643 4990 65
6248 1816 8
4147 88 34
3252 1026 56
9671 6461 59
6483 7320 11
6171 7886 81
3939 7589 95
3257 7657 16
2479 2247 58
8415 9158 31
1215 8345 8
639 2080 6
5301 1534 92
7690 683 73
2568 2998 82
4633 7665 24
4030 1628 77
5175 1051 48
1166 6924 42
2948 2553 25
5168 4477 59
4560 322 40
465 1811 60
6703 2026 51
1930 4705 85
2958 7879 3
6005 4699 36
5105 3590 95
2387 547 35
4229 3587 84
7344 470 77
8851 402 67
9079 1190 88
837 1337 92
2782 5969 21
7747 6299 99
6157 7181 16
4287 8069 27
5820 7541 100
987 6965 73
9506 5968 82
3049 5546 6
5933 1008 8
1783 3791 16
1394 8789 37
6538 2851 76
5497 8525 28
3231 6690 55
5300 3179 91
9179 9847 35
1225 6752 59
3459 2077 54
8497 6898 79
430 9531 87
4506 7544 21
8632 9005 2
2388 1319 64
925 4208 53
119 4814 46
6683 393 89
6140 5307 34
3049 3395 78
2463 9889 50
4025 5163 59
8163 9998 16
9999 1863 98
8948 7694 94
8617 8292 55
9185 9502 61
6303 8341 67
8638 4637 69
1077 1639 14
4162 6966 37
6134 826 53
9626 8712 77
6644 9079 57
7530 9066 95
1826 3456 48
5860 5321 86
7457 7547 22
6542 9266 27
2379 3292 93
1668 522 49
1645 6121 96
8015 8583 54
2167 5254 52
8305 6728 67
407 6280 77
7512 2655 53
3351 6727 80
1031 8902 23
1953 8520 23
9131 1295 25
4629 8285 97
6949 5545 45
3404 2195 1
4193 2364 41
1526 6061 99
9878 4028 20
4474 5722 1
4147 858 84
9566 1786 6
4995 7159 69
1994 4986 20
736 3425 62
4390 3815 60
8682 1703 80
183 3064 95
1198 893 91
6327 4623 99
2275 3267 35
5012 2393 55
6154 1939 100
3864 5401 72
434 3130 7
705 5918 78
8657 8561 80
5084 2811 99
997 5348 52
8669 5879 2
5212 7272 89
206 7025 39
9967 6877 64
1358 8258 8
2032 7311 99
8990 9088 80
844 8006 41
3158 1419 23
9389 3286 100
2075 3686 43
2831 1365 98
9470 4066 77
914 8606 12
9356 249 23
7264 698 37
6857 2262 16
5925 1839 49
7578 1812 83
228 2752 55
5383 431 84
1981 2788 6
2772 9013 17
6150 2934 98
3008 6498 31
9504 6282 5
1672 16 37
5723 3473 94
8313 9648 61
1924 3058 17
6150 3031 68
7626 2898 84
6398 2131 66
2850 1590 94
8119 8016 64
9402 3626 12
251 9251 90
5515 5952 16
2036 1881 75
741 3900 57
8720 7085 43
3191 3774 36
5434 7591 28
6779 516 70
490 9802 81
588 5129 12
1406 6733 60
1811 7430 15
8533 6386 91
2740 8381 81
5395 3300 16
7711 4214 63
7632 3549 92
5560 6185 37
5971 8934 46
6175 6103 69
1512 1602 14
7149 2555 17
3033 5420 37
3321 4091 15
792 811 6
4210 4481 34
3234 6308 1
9956 4296 10
9414 7363 67
4308 7986 31
8273 8245 73
3522 8050 17
4493 8435 17
9059 1021 9
3873 6570 17
4691 9777 25
7037 7392 29
6938 6106 63
562 9115 67
4282 9609 10
9404 1310 63
9611 6845 43
9416 3447 98
9640 3269 96
1227 7096 42
2177 4648 68
8281 4644 76
7292 1232 58
279 7021 70
5107 6003 71
7814 2082 57
2382 6857 30
8642 1470 70
9930 2522 56
2524 6426 84
2653 9114 42
2631 8832 62
1905 1581 14
9140 7854 46
1020 2899 34
7967 5423 7
5327 208 32
9724 8026 29
7406 2106 78
5315 806 71
7422 9948 23
9367 1109 53
1128 5206 75
4878 6965 40
6252 1566 61
7054 4795 88
1838 5245 32
1368 2250 57
9381 55 19
4277 7959 21
4842 7531 8
9331 8506 58
2360 303 62
6804 2856 46
3617 1575 68
8054 4943 20
3617 9235 47
8096 6689 52
5515 6773 92
9703 1822 54
3683 4135 91
5471 4209 27
8909 8595 32
4191 2012 48
5601 5437 99
4488 7612 76
7283 2998 70
4928 2359 9
872 8521 53
9700 7237 24
6195 4222 92
7149 440 64
4180 712 26
1782 2249 54
464 9242 69
8736 751 97
8411 961 36
7438 4632 82
8248 2752 69
1514 3358 20
3954 3251 20
2620 1340 35
1092 9780 28
1514 4465 60
2320 5929 8
335 3652 73
5260 7450 77
8557 5307 54
2695 2608 70
3427 6853 74
3068 6320 55
9363 2557 48
7547 9732 7
7211 243 11
2313 723 89
6494 5921 81
3619 3501 14
296 61 57
9679 4813 44
7993 6041 100
2611 4172 9
6454 880 6
1622 9864 54
7593 5691 8
6483 5723 74
6369 3245 13
6529 6330 84
5369 3731 13
8832 2744 28
7968 5517 99
8130 173 61
3323 3671 4
378 2109 98
712 2251 17
8576 101 74
6574 4845 9
4462 4399 35
112 1551 37
3279 1443 10
5399 4422 77
3765 9777 94
5878 9073 43
1415 5023 23
6937 7071 97
7393 5122 89
1657 1926 63
8394 1482 56
440 6233 56
4703 1410 76
7169 8701 54
3875 4133 54
6988 6582 93
5543 9981 6
5188 3506 93
6988 17 18
3874 9953 39
4686 9826 13
2262 5839 53
9848 8471 59
7973 3042 75
1997 5287 56
7890 3922 98
5006 1100 6
7863 5012 18
8674 3536 97
4836 4320 82
6889 9384 2
2681 7621 20
5114 1916 93
9410 4964 27
3651 5697 31
2429 1243 20
1891 153 19
972 1740 64
5252 3360 57
4399 5261 49
5033 4890 38
6914 8833 79
6894 5303 3
9933 5467 79
9610 8631 97
6728 292 52
9245 8731 74
2619 5827 46
1148 2134 12
953 5269 92
1036 8335 100
6813 4494 12
8492 545 3
8827 528 68
2701 1512 53
7905 7700 34
1212 4507 37
5232 5168 79
4362 4344 23
8725 7870 87
1765 7928 29
2204 6751 46
889 6271 66
5970 5555 35
1105 1934 44
602 8694 30
6240 519 97
1143 4344 5
358 5396 90
1985 5537 62
6119 8409 74
2819 9203 40
2996 1757 67
4299 3864 15
1034 499 23
8659 4014 51
996 597 57
9974 8032 1
890 325 20
4514 4176 33
504 5165 48
5818 8788 53
4445 2275 4
6205 3058 52
1305 7264 99
7613 9809 38
2451 9536 78
5745 1963 74
2784 5202 20
1796 5501 79
4036 3498 96
8815 115 36
4326 3641 97
6484 4863 78
4562 501 50
4039 7596 34
6938 3332 57
7512 8464 21
410 1465 47
9763 7615 54
6305 8475 72
6962 3201 71
1550 5636 81
1993 4092 55
1794 5176 27
231 9793 53
9603 9731 14
6776 7469 48
5866 4452 59
3638 8571 34
1480 8789 16
6721 3461 41
8449 6122 34
5152 4221 57
686 8734 3
9897 5928 24
2057 12 76
5264 6543 68
4586 2195 15
8890 601 75
9083 3018 92
1197 6869 16
9090 242 71
4331 3548 17
7583 8447 31
3396 4850 84
8570 7926 69
4346 8909 4
9166 6060 69
3224 5619 79
8018 7533 94
6922 4533 80
5575 7965 70
7960 2417 67
8635 9646 71
6006 8651 7
4829 3175 93
5554 3239 3
5041 8250 73
1757 2579 84
7972 7116 76
6764 1246 38
1467 3158 4
5601 9528 78
9245 7209 80
1105 370 76
4656 3989 17
7469 6963 46
1730 1220 74
2757 8680 18
1751 3552 81
6737 2916 75
3902 118 94
3071 1608 74
6831 4076 82
5880 4861 6
5258 7886 31
2863 9220 30
9542 9705 14
1714 9535 40
3354 3217 13
9665 2346 40
9135 3146 78
8537 2346 74
3912 9632 73
4163 1509 82
8848 5154 4
6192 5619 78
4850 9463 18
1553 8469 41
1768 5427 49
7701 2727 34
8778 4150 25
4039 2579 14
1962 7352 81
8492 7021 32
7710 6591 47
5575 7905 35
4186 6393 86
6317 9403 2
3059 9086 76
7012 6230 76
2308 2693 65
5294 6383 93
5359 8992 91
4771 4673 43
5003 765 51
4460 5333 53
5778 4116 17
4203 4033 12
1143 1840 26
5792 9245 87
436 2465 39
7649 3783 93
1205 3055 70
3716 349 87
5963 9179 13
6906 8951 28
3545 7005 12
8561 1218 32
5387 1631 93
3383 9275 17
1092 5787 42
713 609 43
4226 6196 90
9838 6331 68
7145 9942 71
5320 1107 6
5019 2888 22
2818 4336 58
5419 4017 95
886 1045 49
7210 2296 28
5213 4436 8
9248 181 29
7310 6742 80
8575 8864 65
2869 3887 32
9627 8602 15
7874 6185 12
6089 4671 58
5550 1614 30
7872 1447 85
9018 3233 70
2965 4590 23
4994 2637 29
6438 1786 58
2145 5690 75
2784 3236 28
8606 8756 28
4851 1466 66
3147 8923 49
8937 5266 17
8411 4491 76
4217 9685 47
5246 6034 86
8355 6061 93
6282 17 64
8140 7028 97
595 2311 53
5257 893 93
1841 2139 66
3221 1911 40
8089 1578 39
4204 655 67
3369 7399 14
1055 9288 95
1180 3043 79
5454 1163 97
3063 3741 35
2817 4194 60
880 256 7
335 7442 4
1455 3317 13
1820 2571 100
57 7808 2
1770 9197 8
7187 9972 61
7332 8908 57
9575 3097 61
1591 4219 87
5978 8973 34
1935 4540 89
1222 4816 14
9338 1041 66
4185 1238 64
4368 5410 57
3000 8441 23
4781 8342 66
8212 449 28
8867 1936 77
5910 5595 48
7620 1907 6
2970 1277 16
4521 1103 21
6373 9574 8
4394 9893 13
2418 760 39
5941 6371 60
5551 2343 92
3349 8984 61
7922 5310 94
9347 6974 33
5327 5328 1
1630 7037 90
8772 7568 98
3087 9167 41
5582 8811 80
3015 3001 58
4216 1473 30
8037 965 56
8160 9075 34
9370 2051 23
9508 9864 4
93 4219 91
9000 9357 85
7694 7222 22
8966 1127 49
6964 4522 66
1100 328 53
6522 7404 96
185 3473 96
5452 974 75
914 8289 14
1080 3192 63
1502 2775 65
5874 710 16
178 1375 74
9076 3186 57
9185 7427 11
9688 5890 40
472 9691 16
7455 5538 65
2367 8105 44
2109 6965 97
5289 462 23
9312 1031 13
329 9429 86
5731 3770 42
9734 9387 91
1966 5159 17
4912 9553 70
7124 8548 90
4918 3867 78
3994 6184 71
8794 5473 32
2863 6582 16
7070 9522 55
9262 3587 43
6384 213 36
2410 9416 1
8380 7270 50
3830 9249 14
3670 8369 25
3005 3288 99
9280 7297 2
1704 6763 54
2957 6788 91
7753 1221 41
2829 1280 66
3406 7715 25
3979 1458 2
8515 7822 12
1382 648 45
6160 4053 66
9605 6347 86
9930 954 54
8158 9327 96
2512 8317 14
5868 1222 17
5600 5405 34
1613 5821 32
3612 9689 98
8991 8830 54
5144 6038 4
8407 723 100
2091 7661 76
7296 986 53
3127 5932 34
4934 7996 82
6020 2282 6
8746 1163 66
1879 7949 41
7317 8602 70
2941 5073 6
9327 6566 96
6513 4600 29
9181 1350 24
3658 8717 100
9344 4696 18
693 7827 72
716 7733 94
4430 7020 86
4530 5718 25
6477 3193 37
7386 4770 52
6977 7795 95
8335 2293 29
3057 7845 97
897 8082 43
287 2574 38
5715 6218 98
3323 5530 95
9182 2017 93
7519 1163 84
5029 4722 89
7929 8795 60
8194 7675 93
9500 3745 84
1148 9773 30
2189 2910 84
7908 8443 18
3835 7984 28
3006 4722 100
8007 2669 16
4659 1519 16
1835 1000 50
3823 9099 46
1040 7965 6
9621 6865 92
8506 5507 41
9890 7084 69
2381 9507 22
4672 6197 58
9272 5939 21
1758 2863 88
2198 9506 8
533 4967 72
7941 3229 89
2283 5724 8
7926 2346 84
7176 1051 7
5420 396 64
4402 9342 7
4630 1113 94
4457 3740 55
1339 3218 58
7404 8354 42
4860 6450 24
7524 374 90
5780 8473 13
779 15 46
9457 4690 23
9983 4307 54
5094 6826 2
7993 5003 94
7211 9276 34
6503 7857 72
5321 974 53
420 2863 18
947 1203 76
377 5187 36
3112 4083 90
9615 4444 41
492 6434 62
6279 5379 45
6908 251 32
1555 2185 40
3235 9267 52
6949 9356 73
6853 418 74
1576 8522 71
7879 8188 75
2795 7601 2
4933 5870 81
2862 971 36
3779 2224 10
2676 137 33
7840 4179 74
6512 5524 41
407 9957 63
8065 1182 84
5730 6555 86
9142 7242 51
9142 1839 24
9599 4423 58
9640 7012 95
8813 7824 84
6068 4699 79
2751 8082 50
412 8293 96
1737 862 76
8744 8850 16
6670 176 3
2557 1105 24
5531 477 60
6351 7475 95
169 3508 39
2227 6478 14
5426 821 29
5197 6160 50
7273 9043 2
8112 6051 1
8535 4453 81
1365 2204 27
3730 4334 55
4034 2422 69
3936 2914 95
5609 2641 26
9093 7155 72
4404 2118 92
5457 3954 12
6300 656 62
1097 2240 19
7328 7715 66
7511 2097 42
7995 4449 82
3175 9361 16
7227 9000 82
5979 6365 5
7954 2500 80
2075 2156 88
1962 5867 23
3477 4818 91
9577 9535 7
8234 1436 83
7641 1792 8
1805 438 21
1782 1641 19
169 1448 13
3585 2441 36
3505 3174 95
9702 9275 85
8887 982 5
2602 5761 94
7178 1412 7
5092 3057 82
2271 7781 50
920 9746 12
7484 2242 93
5097 5537 91
518 6990 60
967 9263 73
89 7119 7
8274 8401 36
9271 7163 46
5524 5058 56
115 2425 5
3447 4507 55
1847 991 13
6153 4806 63
8295 9389 54
1275 1740 27
974 5449 16
9578 1568 43
6519 9705 42
6796 6450 3
3363 7596 32
9183 6708 56
6846 2371 68
1570 5284 53
9932 6581 66
6735 7750 52
718 8399 73
8572 5082 8
