10000 100000
9603 9761 82
4056 7599 8
3673 3734 62
9980 4388 33
3029 497 51
578 3852 59
3228 8812 12
565 1925 30
1931 8417 23
4984 6903 7
5218 2856 19
7830 6186 56
1685 4162 10
5212 4049 21
9564 8967 66
9500 375 53
5315 3169 41
3941 7865 100
4369 9703 100
3195 7205 51
6879 7060 87
4773 5992 71
6585 4738 61
9064 3951 8
1580 956 74
4128 75 15
9681 5436 88
2919 8927 60
8776 7758 52
2310 9209 79
506 8560 20
1594 8171 40
3178 6165 82
6777 8561 33
8153 5092 13
717 8065 23
9016 2256 20
7952 4267 39
5601 5628 94
7342 7078 95
310 7095 70
4069 662 37
7938 2912 93
7841 9062 29
4831 7851 98
3867 1827 50
881 5963 98
5871 8441 68
7688 6099 64
2413 7097 49
5228 3482 56
1522 9012 11
4653 4261 64
9398 8571 26
4721 2040 65
1962 9973 87
9471 4670 76
1193 1360 2
6833 6156 86
1983 4679 53
5547 1370 58
6748 9370 83
4235 9467 68
4865 1422 75
468 3808 1
6465 7811 14
7738 5323 68
293 3608 31
8912 2079 94
2827 1692 77
3370 193 40
719 4315 94
1586 7125 83
8531 6827 2
4674 9933 41
7774 5832 26
3901 4577 73
347 2248 87
2595 4462 44
2345 7743 81
9962 5772 10
4075 5589 23
4665 2063 38
7701 3200 4
9806 585 54
5603 8066 96
3955 983 4
9277 1357 6
153 4116 69
5444 1227 50
5367 1546 98
7499 773 5
5319 7508 53
5761 3629 11
118 1886 82
4919 5965 8
5863 4709 35
4605 9773 91
1376 8312 87
664 9521 2
5966 8215 100
2022 3396 83
3387 3273 84
3608 1375 92
4806 2262 69
8174 2377 90
618 4187 31
8287 63 4
9334 6759 65
2785 8151 93
7372 1288 4
1958 7786 19
1191 3515 43
1415 8533 19
8387 649 72
6470 2775 39
4597 163 96
8707 8947 84
6005 5291 55
9848 4806 3
2432 757 31
1952 5565 76
5117 5998 49
4376 7779 3
1011 7189 36
5793 4752 91
1347 3931 13
2370 9680 98
6277 1570 65
7021 1810 95
4924 1777 24
6068 1532 1
2859 1676 30
910 853 8
1241 3766 49
7328 2696 1
8758 5539 93
65 391 91
5005 8694 96
7495 8948 41
9925 8200 49
6373 439 22
3157 3884 65
7832 4868 92
9684 759 79
2431 7871 72
8997 3219 17
2158 7085 18
5276 8092 75
2900 3563 68
9629 2782 70
769 5451 96
6202 2564 35
2616 3338 67
7448 6639 90
3278 700 62
5020 2167 80
5783 9650 32
7760 5209 87
6390 7460 5
6178 947 27
6940 8605 16
5053 5900 37
1707 5059 56
9922 4601 65
9786 5426 33
8640 298 56
564 8673 2
1071 5538 78
6174 5319 10
3451 2381 17
662 9553 9
7869 678 98
6005 4971 48
5812 3115 66
9943 5566 60
8318 4586 5
6536 5119 18
5364 7257 76
2803 1264 4
3222 6698 69
5010 2371 6
9467 5963 82
570 5792 61
9896 4467 4
7015 8707 42
6448 9386 8
1635 860 97
7216 8798 26
8202 1636 19
2210 9252 77
7167 1016 6
6743 5276 78
2039 8681 53
1818 6387 58
7107 3553 3
6752 9999 39
4787 2607 5
703 8599 75
6095 1376 18
9985 9843 31
2664 5924 3
4078 4803 33
2472 9055 56
3793 6449 64
7347 8755 90
8781 2117 44
4450 1146 39
9296 1076 53
1058 1434 89
9525 6745 12
2470 4704 94
6324 5892 90
6984 9578 10
5758 532 43
2383 303 54
4670 7631 20
619 8724 75
6448 9280 18
1237 3724 56
5594 1768 16
3046 3105 7
8341 127 23
5135 2526 91
3398 4536 46
3385 4992 3
3773 3960 22
6766 1684 56
9423 5958 82
4206 3713 7
1973 1924 85
9075 8193 37
867 4090 51
6961 5664 19
6048 6253 65
1554 4001 27
8473 215 10
7830 8010 1
7509 5000 24
3914 7266 22
6679 8497 38
6388 4205 33
7311 2465 2
9694 342 39
606 7973 73
9050 8317 89
2053 7892 40
5587 2035 15
190 7652 90
3607 1146 48
7660 5704 2
9100 3334 64
9931 1546 74
8952 1265 34
2546 9083 82
9785 6874 100
9290 9577 46
214 7688 86
6717 5049 51
5317 9997 9
4387 3129 82
9403 6963 72
8659 550 24
5259 8007 65
6378 4609 56
8882 3553 10
4414 7634 9
6148 1989 31
2933 2558 51
6948 2566 87
1568 2497 79
5056 6544 100
2565 9366 83
4071 3229 52
2265 3854 72
6201 9078 34
6395 9282 84
1562 9661 67
2337 5522 59
8937 6370 33
1543 211 40
2364 8499 74
4177 8938 48
2940 2955 86
1947 4851 72
5963 2357 52
8252 7495 57
3430 8513 15
1666 3902 21
8518 2149 82
5930 4106 72
8976 6430 83
5805 4598 85
4542 7322 89
6204 6507 32
2318 7545 81
9426 614 5
5715 529 81
8096 1388 71
9238 9053 59
3804 8274 39
1717 103 74
6691 7769 52
2435 505 60
9439 4455 99
5974 3949 28
591 9262 94
9196 2419 76
4162 2182 81
42 6401 97
541 9604 26
2198 4406 25
9564 2898 76
3587 2913 34
9842 8874 37
7013 9846 90
5505 8685 39
3157 6632 72
1530 7965 79
4903 9961 20
3055 5397 27
8627 2836 100
5234 7177 25
6449 7717 50
8624 8603 32
5954 4371 72
5328 7861 65
4309 3189 45
6954 2051 71
9694 7097 79
2141 773 100
9798 384 32
7498 3279 45
8761 3450 48
9492 4138 79
6928 7295 80
3734 6848 7
9528 9205 53
7725 8170 30
3097 8328 36
5640 5563 50
2027 6246 83
787 6108 85
2371 4705 11
8000 2978 98
8152 1220 2
2244 8875 69
1544 9218 75
5687 8053 46
2140 1089 3
3862 1308 29
3985 791 53
2004 8476 10
9151 9291 73
5188 9897 75
5990 7676 83
1821 8148 13
864 2828 61
4423 9516 14
5061 2359 100
4956 4663 88
8905 4536 100
2056 9982 62
8559 5456 78
653 5600 56
3228 5692 78
3059 5663 92
4179 1191 17
4448 6468 23
634 7218 38
1500 6957 8
3991 8028 23
3872 5432 72
9430 4554 81
7244 638 44
2164 4083 14
794 5650 80
6161 7412 54
7633 7554 18
6391 9538 51
5050 1733 27
936 2539 40
2495 2682 45
5016 833 45
6356 8464 98
6339 4546 69
629 5252 15
5997 6798 30
4892 7328 65
591 383 52
5560 7078 63
3205 8562 75
2934 7932 20
1166 5371 23
6948 7151 26
1468 2500 56
8840 6468 95
1414 2386 38
6377 8138 62
7773 1522 6
7374 6211 50
8219 6376 94
3720 7485 83
9623 7526 28
196 7589 2
4433 5624 71
6581 1893 52
3653 1997 61
2087 1915 25
6228 9180 87
6363 8504 31
1248 9386 50
4308 675 22
8656 9259 22
1894 7228 51
1599 5830 29
3817 2951 1
1027 9573 5
2075 7621 7
3135 2599 47
9484 8261 44
8665 885 6
9836 2665 60
3420 1278 82
5693 6668 78
4193 3412 79
8995 5908 20
3416 5419 4
1773 6623 5
8599 4382 72
5475 1978 100
6974 5476 41
1478 9895 11
6868 3204 72
2922 7681 82
5481 3422 89
5866 9262 29
7508 4717 73
658 9417 94
240 7261 54
3476 3488 45
3573 8542 54
5023 5324 77
5352 9264 16
1227 82 86
8957 7061 22
9886 7648 68
7830 6106 86
6360 4302 98
1993 5374 34
3609 4971 79
2724 443 4
2023 6109 11
2540 831 62
7793 7092 31
5326 6466 75
1361 8733 25
8941 6216 56
2539 8018 84
6050 3760 5
9490 6813 65
8153 8070 5
6542 1432 84
4798 1490 78
7873 5831 88
3354 1346 77
9054 5913 21
4780 9089 5
4248 4314 44
1168 6947 54
1984 1520 83
1464 696 13
529 2524 19
1916 8305 46
7866 9238 57
6284 478 63
4095 1607 37
8994 9003 40
3716 3758 43
9618 9321 13
244 8500 24
5462 4445 98
4990 6564 60
9559 5278 39
8713 6914 55
5768 1060 31
7366 8336 90
5075 8308 50
3400 5699 54
2224 9274 86
2098 763 91
7837 7375 47
8343 1016 100
1072 5846 16
3587 972 20
7281 4771 60
8765 9282 43
5223 2881 18
971 3640 97
2750 5858 77
394 5269 7
7532 7406 2
8779 5239 29
7324 6843 82
1655 9147 87
811 514 79
6010 2166 83
1875 5623 51
4006 3074 85
1585 588 22
2833 6922 67
9501 8596 52
4732 2370 13
2831 4616 7
5132 8585 56
7719 4227 97
7078 6976 95
3732 4624 61
4025 2553 39
8094 7311 3
4031 9776 62
581 6821 2
6534 4553 14
3700 1805 29
1079 1137 13
9786 9604 11
5529 1092 10
6576 3519 8
2868 5054 90
2800 5758 10
7649 6944 47
6537 3386 28
3399 9837 30
8130 1425 89
8521 8152 64
2902 1712 87
7668 7706 50
4716 2825 89
1415 5080 18
9856 3381 94
7695 2349 61
15 8423 57
4772 2662 98
225 6068 93
2183 2247 52
4482 7624 90
7607 8696 48
1337 7500 81
3086 7258 78
5169 4586 53
2221 9260 82
979 6347 40
7547 1489 15
5451 3140 71
9762 8044 68
1099 7377 42
2378 7214 89
5735 9347 41
9333 8929 94
9833 3358 8
8298 5151 16
1377 1209 38
7196 7888 42
8268 8106 51
9359 7355 42
900 607 89
7241 5450 75
2147 9110 24
3991 1570 71
9937 818 4
1030 4015 45
921 4987 51
6593 6957 22
1857 7530 84
7598 1738 60
8681 4800 51
3933 6570 89
2227 1966 68
6922 473 19
6472 1297 88
2164 8219 99
372 7378 90
9659 5941 98
820 928 37
8537 2992 71
5431 830 79
3879 6081 37
8939 2166 89
344 7953 78
1548 7410 84
917 8758 65
7831 418 13
6765 7232 73
5273 9491 81
8086 655 18
9762 7660 48
2749 8996 51
1240 5407 82
9368 2503 63
4546 1908 91
7565 576 79
5852 6830 35
3056 5307 80
3016 8873 1
5975 1967 48
2220 8700 34
89 3092 70
9182 2784 38
7927 284 58
7678 572 11
7890 4330 81
8737 9314 16
5216 1150 61
4290 945 27
7614 6888 59
1465 3475 2
1504 9462 90
9511 3735 93
5827 5489 58
500 3524 100
1858 958 28
4331 1729 90
3019 9348 66
2702 6500 27
4512 5865 89
6082 625 15
5109 7584 11
1448 7186 85
3395 3722 86
6834 9242 46
1870 5227 88
5581 8620 65
2877 8822 35
370 2335 72
123 4199 92
3771 5593 21
5469 9100 77
8764 1948 97
9878 3455 65
7597 1154 76
9195 4865 82
9720 6471 25
8700 7378 80
6229 4651 66
2572 5214 68
1410 3388 62
3184 8886 9
9265 5605 87
1723 1748 77
1303 1330 62
55 2072 67
8985 8254 6
3299 7001 74
6355 8152 97
3700 8041 84
3039 8337 29
1638 3071 93
2071 5051 19
8541 9077 17
9621 9211 61
3044 6937 61
4745 5228 20
9971 4027 20
3325 7748 39
9359 5057 90
3501 464 6
4720 1548 29
5535 3389 64
2854 6791 62
6679 8611 57
4752 4509 37
9216 1100 70
9486 1839 31
2891 4511 89
5058 9161 15
3740 5571 17
7008 3254 5
7831 5166 98
2325 4061 16
8788 1428 92
8573 2881 29
4341 691 30
1266 8833 96
5335 4549 37
8196 9765 96
1129 9270 20
64 8042 39
8155 4520 34
8244 5233 53
5818 6167 5
1721 8056 1
6934 5398 52
3084 6322 66
3199 9075 38
8666 3392 7
7709 8956 24
9697 589 5
1925 5113 51
3909 6810 20
5256 8347 64
9542 2988 83
9753 2249 47
6497 9478 92
5051 4334 24
5425 6892 35
9440 5856 39
6359 6113 34
645 5903 85
4858 5629 81
1005 2191 43
208 794 13
1247 2951 28
59 3352 57
7292 947 85
9143 5118 79
3545 9528 50
3958 8461 20
2109 4089 41
6334 2595 14
8143 753 91
3688 4864 78
5418 6288 76
6042 5484 39
2461 6726 73
4932 3695 30
1476 2359 17
450 8826 51
5974 3102 36
6152 4688 60
7933 9386 83
273 1902 16
1331 892 34
8748 3357 83
5876 6026 28
4094 7067 39
2326 3577 44
7857 6781 21
875 4115 56
7015 9843 37
1816 1501 88
9178 4504 40
6605 3787 15
2171 1850 47
8161 7352 63
9828 4563 5
4388 8305 36
9052 4007 40
1174 6987 91
3940 7290 36
5947 1329 81
1112 6092 56
2502 666 63
242 6263 16
9174 8667 89
1162 7692 98
3726 3415 12
6874 6083 59
9162 1154 77
7376 1302 91
7277 735 10
6412 3277 46
4911 8834 27
4533 8229 87
3027 1761 76
3932 213 80
9137 3064 95
2300 9013 68
3779 3300 64
7266 6667 96
9639 7955 5
3065 4812 32
6862 2250 91
5298 5697 27
8470 4903 65
5797 8988 12
3762 6459 18
5276 9654 70
3336 9237 27
5755 1826 15
3513 2709 88
7620 5790 42
6721 9891 77
2674 9222 6
3978 5768 90
1967 6263 17
7873 5700 55
3079 707 94
5856 1171 92
5415 6978 32
5833 354 56
4285 2920 85
7164 3360 93
5550 6629 1
370 7734 28
8603 5437 81
6481 9404 42
3777 6985 18
2562 7550 60
3978 1220 58
7862 749 11
5314 5122 97
3793 1141 30
949 5706 92
4419 6415 20
1975 9835 55
8573 514 72
310 7356 62
7342 8389 29
5171 8251 20
651 5021 93
1390 847 54
6654 4181 69
9514 7724 34
6972 9106 100
4714 3917 18
6837 1134 34
823 4302 80
3110 3384 37
4533 486 47
2599 4449 41
1410 494 54
4640 1059 85
8693 9653 57
5485 5546 93
966 5032 29
8984 2359 33
2353 4174 6
861 1950 91
3220 4081 14
3295 9247 100
1403 920 16
5856 9782 29
2771 3412 32
4391 2301 81
4027 9953 81
6177 284 20
8681 6899 67
2252 1629 91
939 2814 72
6030 6083 10
3774 8285 52
5769 1341 11
4318 3738 1
1159 1539 50
4379 6382 27
6387 5186 29
500 65 62
4181 3708 66
1345 532 30
2795 1884 71
6858 4748 68
483 8328 23
153 6497 90
4079 7342 94
6767 3069 81
8784 6787 17
6813 9629 75
3727 226 99
9366 5114 9
674 6737 26
9366 9345 67
6467 1649 86
4658 4532 58
5988 8650 31
2239 7277 99
641 2962 85
7695 6320 62
2982 4715 67
3827 4410 61
8678 1164 57
5016 9514 44
313 8726 79
9879 1412 87
2560 4756 41
9355 7218 5
2362 2530 52
8441 5227 54
8954 3665 55
3512 3201 62
6530 3341 72
3095 9675 32
6901 4473 80
9673 275 41
7067 1400 12
5931 5201 35
5248 5343 46
1611 2272 33
9505 5821 10
6523 6706 11
7786 5032 51
8153 1169 95
8011 7646 9
1008 7183 91
1899 7620 34
7266 4372 20
4966 4223 17
8691 3284 88
9767 4231 56
5779 9612 96
3138 4690 6
7628 7844 53
6104 3260 47
5128 5121 80
1021 7145 78
9345 7039 13
6444 2632 8
2014 3408 77
6390 7545 41
9409 2109 60
5685 1142 36
6879 6804 18
7135 8001 84
1138 559 88
9200 4152 43
148 8060 17
278 6218 71
7354 5995 4
4584 7714 99
6914 5187 39
399 9972 68
9540 200 26
3800 8167 49
2065 487 62
2478 5636 43
7721 350 26
6695 4832 57
4302 4930 4
159 8464 56
883 1954 89
3162 7532 84
3470 684 46
9591 2987 75
4639 405 99
4281 2778 18
1835 3232 38
8988 9440 33
2346 9380 77
6237 8712 14
9618 433 57
3915 5142 98
1324 3728 48
4709 2067 94
5413 2360 43
6340 972 93
1985 4287 83
2665 9127 8
7781 3230 39
252 7553 24
4580 1273 10
1101 3503 12
4363 5951 41
6043 8994 53
5007 5401 91
5283 3501 7
6522 2496 57
6467 7068 17
2697 7410 57
1658 2328 1
8338 5901 88
8660 5812 73
3092 7958 11
3083 584 55
8840 5198 42
1959 6105 19
6483 2482 5
1390 4899 32
448 7290 65
1160 2770 15
9011 886 11
7286 2860 88
8592 6267 55
2080 6567 84
8539 3513 4
9707 6595 43
8640 9179 82
3953 3041 84
5489 6954 46
1833 8004 81
7752 263 22
6484 362 26
2925 5620 55
9375 4035 59
4854 5031 97
9802 1095 18
4141 7250 30
6746 5101 83
9389 2694 41
1360 9125 61
9767 4490 29
8527 8549 8
5700 1461 28
7351 9076 33
2194 1639 3
4036 3757 46
5081 9644 94
5980 6774 86
8947 5323 58
3059 7847 38
4303 848 93
7976 7902 47
5959 563 51
3285 7135 30
300 6337 100
8832 8938 7
6295 2660 34
237 7327 64
2134 8738 18
7677 1584 89
2748 8182 67
7384 3510 61
9531 6313 10
7039 7336 80
2503 3550 69
1256 2988 72
8299 5240 83
3446 1478 65
9859 4583 47
9893 5643 81
5338 6884 55
5120 8850 18
5289 9815 40
9304 4048 46
4277 6968 7
4656 9644 29
7918 8587 80
7792 1119 47
7956 787 60
8218 5464 51
4606 4868 98
9132 2155 46
7874 5956 63
4978 565 37
8315 2587 12
4188 8117 17
3689 7784 26
9938 5851 15
722 3287 76
9710 3324 14
7924 9916 37
3988 8437 98
8780 2153 18
9568 9629 5
5519 4388 63
4399 1968 24
4146 9821 50
2283 6317 27
2244 5318 59
860 8836 36
8661 3982 35
6192 8969 69
1404 5284 26
3321 1932 58
9496 7365 67
685 2500 9
2321 3049 21
4419 1982 93
3805 8339 18
997 3025 43
7991 5631 32
5151 3938 90
5521 6918 73
481 5904 12
3347 3635 82
7116 2968 14
7314 2753 50
9428 3466 14
1443 634 12
5616 5336 87
807 9394 11
7223 8464 73
4497 5012 84
38 1174 14
9926 3872 60
8469 1545 9
6611 9276 78
9959 8591 92
2619 7617 55
6604 755 40
8769 6344 6
577 7703 64
7952 7851 17
1457 7150 7
5415 5410 9
3224 7883 3
2131 6216 1
1566 5570 91
8491 3432 17
5327 3823 71
1486 3251 50
581 8793 99
968 6035 92
1676 9925 89
5425 191 49
5886 3183 30
9664 4747 32
4362 6339 9
7685 7260 39
3336 4104 22
9916 7591 83
4530 229 58
9369 6379 40
6491 3057 4
77 5749 88
945 5635 58
6737 6310 56
841 7854 41
1847 9187 69
7506 2074 2
8591 888 38
9173 6225 70
2849 3000 69
2497 528 19
643 9727 48
8377 3495 76
3225 2595 56
4301 2344 54
9832 1759 59
6137 217 1
7049 6122 59
3276 3816 64
6175 2927 6
1114 3454 23
3146 5550 43
5011 7405 42
296 5071 71
441 9977 90
4862 6575 47
8609 5293 12
622 9891 3
2012 3958 25
3657 5010 16
5554 9494 29
6289 4531 42
5975 7474 28
1482 8281 28
4901 6577 97
4873 1910 92
8105 36 15
2072 4943 98
4176 3129 87
6827 5000 46
5011 8759 98
6451 4771 83
8100 6391 67
2318 6356 42
7665 3536 30
4808 3659 67
9973 8274 94
1635 3918 11
9976 7897 5
696 3112 38
6852 985 41
6636 6111 47
4604 3000 36
5820 5344 22
5737 5756 67
7294 6876 88
9164 2316 93
9536 8461 29
8654 4988 71
7712 7175 73
7270 4956 68
1895 7104 62
6041 2277 16
1159 8813 92
4546 3873 11
3912 8915 92
6698 9133 13
2197 230 35
6670 3692 78
1114 2500 59
7314 33 36
6661 5904 3
7044 9929 19
6498 6623 39
5729 3698 91
1776 3427 34
7918 3533 16
6868 8074 67
4000 2128 98
1506 1176 55
2101 1541 11
852 5984 8
7739 1595 97
8428 417 65
4652 580 91
4577 3993 14
3457 2748 96
8286 6152 79
7023 1328 68
2929 6360 68
8354 9125 65
6716 5546 4
8547 1668 54
6372 202 15
9286 728 97
3276 1461 34
5537 7450 65
2188 7952 22
8332 9124 49
2676 3792 28
9971 6088 72
1654 3324 37
6351 1354 67
4443 948 53
1990 2751 78
7694 1576 7
826 743 61
5221 5126 6
4405 4845 36
714 7542 38
3090 8538 34
2318 8022 13
6123 3829 59
2737 7716 100
767 7534 60
6502 8046 23
3098 7351 56
8014 7883 3
6644 2555 96
5309 2377 61
3477 9457 85
8177 4931 66
2236 6293 59
3721 442 80
8203 1570 77
5328 1725 85
2014 5673 93
4476 8732 5
4626 7914 70
5031 5780 1
790 7786 81
8344 9096 60
9514 3001 15
3121 223 87
6994 9481 80
6281 1507 15
8451 6858 27
1285 7965 1
2661 6267 62
7335 1411 92
7557 1197 60
8040 228 25
8310 5868 73
315 6635 45
9837 7184 56
7471 746 25
1403 3081 77
9273 4488 12
7908 1637 39
8814 5679 2
1579 7066 96
4268 9350 58
6231 3509 48
9854 4791 45
9738 8286 43
3386 8749 78
7700 4067 52
344 4792 99
801 5448 35
4510 5048 10
8226 8066 12
6973 2769 83
593 4262 91
507 5497 26
6538 9319 36
8812 849 36
8789 5609 4
1588 7342 22
6395 565 68
7013 6967 82
4555 2653 74
6462 5011 50
4135 8487 37
4737 3884 52
601 4237 73
8888 9163 47
7311 9591 33
8542 4262 12
4519 4626 30
1777 2135 53
8551 3351 30
2262 6961 7
9458 671 76
271 3542 40
5656 9387 52
7230 8665 100
4267 3708 56
9864 3711 29
3165 7258 81
202 8235 11
5497 872 36
7673 7005 34
2911 8210 9
9327 9141 98
8579 1143 62
9043 3957 25
7066 6950 47
8787 9839 1
1001 1695 97
2406 2459 56
3967 3151 95
6008 6112 1
3763 6759 51
2926 4718 9
5595 2827 41
7306 8918 83
4156 231 5
3821 8992 60
9297 4650 46
8847 8266 58
2393 5027 52
2758 3481 54
9610 524 2
2903 1977 78
8906 2681 68
1382 4281 23
9863 3355 11
1189 6223 42
9630 3256 93
437 3010 72
8159 4325 75
5305 5678 89
1260 5206 4
912 8404 57
4532 3052 80
370 5196 54
3188 9178 19
858 8216 89
9095 187 57
5543 3194 53
7825 5939 38
7861 6375 53
3261 8345 76
9457 2295 86
5972 4395 6
9353 9720 35
2897 1002 97
4013 1293 87
8868 5410 99
8236 863 69
1038 7270 56
4509 8767 89
4898 7782 91
5323 7989 86
4127 7355 36
4441 228 51
4087 1994 49
7053 9554 67
4037 4876 47
5734 4296 46
4678 4300 16
5389 3956 45
5639 887 27
7799 4667 16
7106 7038 53
525 6648 5
7335 1157 82
2052 3474 75
1541 5067 42
695 241 8
192 9577 45
6990 701 24
6709 9761 7
254 430 60
3850 9350 89
7701 7563 67
2372 9555 34
6936 7781 54
3967 6219 37
7747 6077 66
451 5824 55
8739 2953 26
6003 1975 15
4753 780 67
959 9351 90
2771 7930 96
2931 2095 36
6338 7630 32
7172 4138 100
7791 2890 90
2478 5355 70
5036 8984 61
6596 9847 19
2164 624 62
9626 3317 9
4721 7886 20
5154 6889 95
2173 4108 100
8567 5827 43
4448 6527 26
8499 8480 8
8765 7962 53
5019 7554 5
9974 3099 52
5737 752 7
1705 1062 3
1938 496 14
2262 8127 90
8686 1026 34
1915 9481 15
3751 5113 7
6807 937 60
6304 4651 60
6277 4706 83
2452 902 96
1888 3854 57
7396 504 88
5511 4894 39
9208 7187 91
4849 682 42
3432 8771 64
5693 4965 39
5308 2043 64
2617 7985 58
6474 4388 87
3193 2309 53
8551 6063 19
3806 5613 27
8306 2959 56
4201 9852 80
4151 7923 76
8111 1972 70
5015 7760 4
9365 4518 20
7304 3873 89
5870 8706 99
4806 5923 51
7381 6858 83
9962 1738 8
9507 8079 1
1973 7620 73
5133 734 40
1834 9652 30
672 2560 29
175 4048 85
4591 7859 82
9726 1298 29
103 1566 59
4244 2268 35
1476 7617 20
869 5152 58
9244 2666 21
8161 7322 92
5213 4722 26
2194 3169 39
7687 1968 11
6976 7840 91
6940 7796 8
7862 4401 92
7795 4765 42
6360 2695 18
3893 9912 5
8431 8328 47
9763 9802 4
1907 1907 69
3325 5945 15
7764 9420 91
9025 6596 96
6017 8726 45
1633 5218 27
1765 4533 17
4675 7266 35
2814 631 97
7656 5632 60
3679 8870 38
5660 8446 44
9496 3819 29
8179 6847 61
1904 2391 99
2529 5531 37
826 196 13
9564 2610 86
5419 2912 34
5963 978 76
3461 9646 61
7981 4686 43
9159 5525 33
1533 9815 39
8771 1832 22
9633 7202 96
9762 1787 8
661 7227 32
6991 9089 44
485 9790 22
5315 2955 59
302 4324 79
6411 9224 9
325 4071 36
5385 7784 30
4324 7361 10
8068 5182 61
9741 4777 93
9814 8616 29
6398 6656 69
4467 2642 62
4189 8 7
9918 3382 61
9436 8158 86
4488 3341 55
9229 3166 7
8047 5073 61
2809 8423 64
5830 3317 25
352 4848 66
4137 9037 58
2760 2694 62
5830 5297 44
1298 1923 23
9284 2562 99
613 8961 39
1002 6016 47
9386 7361 56
7225 8496 64
4568 2695 49
1474 2223 25
2903 367 49
3512 317 37
7068 8719 89
8311 5480 7
9130 1614 54
698 5019 33
9732 9727 88
2398 9548 24
7835 7315 96
7100 7320 9
1729 2370 89
6383 980 88
5339 5837 49
3043 7470 81
7655 8515 80
8787 7927 2
5288 4299 18
5238 3881 64
8141 8932 50
6259 8765 92
4335 8791 55
7381 2863 66
6865 4473 48
1401 3743 2
9005 7386 31
9316 1186 74
9221 1316 10
7823 496 62
7436 9853 71
8148 824 47
6841 7864 5
5108 8588 28
6130 4497 66
6439 187 51
4153 2459 84
8837 4532 63
9238 7359 41
5641 2286 52
5134 1785 37
8722 5534 87
6226 3710 22
259 6515 36
2811 5126 48
9413 5755 73
7333 1535 58
1448 4837 96
4436 6677 69
7928 3772 76
9011 167 41
9642 2010 1
2184 536 78
1689 6678 4
366 5128 82
9925 8250 89
6451 4731 78
2205 7091 31
2456 7750 13
362 4847 86
3128 3408 33
8337 8082 38
2814 4975 66
4583 1081 89
6247 7682 54
9532 1384 86
9863 9058 90
2430 8332 26
6570 9638 8
4412 9993 55
9789 5310 40
8427 29 24
3423 3180 92
1409 4516 96
7231 864 11
3730 1714 69
8404 2298 8
6162 2794 41
4699 7874 96
8148 2749 74
3588 2604 62
7766 1179 85
3485 9666 78
3099 943 94
8771 7093 45
1953 4318 3
3882 3133 26
9287 566 73
8179 4470 99
3307 4757 74
997 6996 86
6769 9179 78
6758 8867 28
1451 4997 61
8919 7188 53
3108 8123 77
9545 8580 6
1310 7422 7
7202 1770 24
9825 1077 33
2040 2631 54
4847 8033 87
7937 5533 27
8658 1597 2
9077 2802 23
7676 2395 57
6267 5881 41
4189 4619 70
2438 6363 54
9167 4768 20
9772 6976 91
5392 4457 27
9141 6854 81
1692 1774 8
4581 6785 79
1324 7176 74
6551 1658 71
6423 4013 53
6289 4488 60
1804 2200 10
6706 7708 94
1979 2238 55
521 6382 61
9402 7563 60
4740 9044 72
2590 3669 3
8348 8990 16
2793 5573 80
2277 4239 61
6867 5375 63
5853 5856 57
3384 3650 60
3962 5083 84
1047 8910 32
330 1286 5
8505 9017 71
3847 2838 77
5168 4610 56
9758 7167 48
2141 8845 100
2723 4553 29
4211 964 72
4520 6900 14
4005 3637 58
4689 6847 48
6880 9468 86
2843 4294 76
3163 235 47
2602 5614 100
6499 3685 66
7924 4854 10
3561 3448 69
2264 3047 51
3035 695 14
6595 6714 92
124 2023 80
8743 2602 55
9025 3470 64
3926 3523 66
3427 8903 52
8208 608 57
104 5754 75
609 6974 90
4793 9912 65
3613 9435 16
6775 1468 18
438 9541 97
2616 3681 61
6095 1850 74
7960 5173 56
4512 466 36
8105 3147 51
6080 7207 69
7752 4918 100
2442 512 40
661 3990 31
7671 4371 77
4728 4215 91
9969 4298 54
8300 8060 99
7631 5121 92
1722 2889 23
4804 7883 43
2899 4504 85
8705 1060 57
8438 3259 72
276 3766 12
9650 2709 87
4960 2660 70
4252 6400 62
3720 3700 97
7462 9468 88
9516 5442 81
8687 3556 67
1322 6386 98
1332 3164 52
252 257 66
6845 7946 55
6677 778 86
356 5968 52
8784 8543 56
7152 348 36
2387 8222 2
6623 5306 9
4346 9776 51
8000 9181 75
3246 3390 23
1024 9262 6
6486 389 46
6486 7814 93
3437 6468 72
8127 4022 70
8803 1894 6
99 6152 85
661 4578 50
4590 3025 11
1182 8082 61
7089 9543 6
9954 3458 79
2400 3652 10
5730 5808 4
8653 4739 32
5238 3142 69
1138 8088 19
726 2071 58
1160 5600 83
7809 7684 62
4989 3578 81
6968 3388 23
9241 8687 59
6566 2692 81
7518 6916 62
5975 5922 22
9911 3919 95
8791 1902 52
8521 8252 16
5685 5952 22
3697 5577 31
1879 865 48
4607 6074 92
5204 1798 35
7554 6826 96
4391 6701 63
245 1054 64
1572 4800 84
6797 1698 88
718 2659 26
9253 1095 59
1298 6624 63
3232 305 47
653 9363 22
9977 7464 6
2485 3175 94
6307 8782 1
978 5439 43
7105 507 66
5421 753 25
4861 2040 56
5850 4698 7
7596 8976 85
2532 5022 52
2089 8394 9
6556 2250 74
6376 3103 85
7491 9844 90
8215 6366 5
1537 4886 74
5259 8107 48
6497 6502 65
2488 5758 54
2359 5041 58
2808 6584 88
4206 5723 85
6901 3481 3
5939 1100 93
9817 3069 99
5128 5557 79
